subject,predicate,object
Burn injury,classifies,"Burn of second degree of single right finger (nail) except thumb, initial encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified forearm, subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of multiple sites of unspecified shoulder and upper limb, except wrist and hand, sequela"
Burn injury,classifies,"Burn of third degree of unspecified hand, unspecified site, initial encounter"
Burn injury,classifies,"Corrosion of third degree of left forearm, sequela"
Burn injury,classifies,"Burn of unspecified degree of multiple sites of left wrist and hand, initial encounter"
Burn injury,classifies,"Burn of first degree of unspecified wrist, sequela"
Burn injury,classifies,"Burn of first degree of right thumb (nail), sequela"
Burn injury,classifies,"Corrosion of third degree of right shoulder, subsequent encounter"
Burn injury,classifies,"Corrosion of third degree of left forearm, subsequent encounter"
Burn injury,classifies,"Burn of second degree of right wrist, sequela"
Burn injury,classifies,"Corrosion of third degree of right axilla, initial encounter"
Burn injury,classifies,"Burn of first degree of multiple sites of left wrist and hand, sequela"
Burn injury,classifies,"Burn of unspecified degree of unspecified hand, unspecified site, sequela"
Burn injury,classifies,"Corrosion of second degree of multiple sites of unspecified shoulder and upper limb, except wrist and hand, sequela"
Burn injury,classifies,"Burn of unspecified degree of left thumb (nail), initial encounter"
Burn injury,classifies,"Corrosion of third degree of unspecified scapular region, sequela"
Burn injury,classifies,"Burn of second degree of back of right hand, sequela"
Burn injury,classifies,"Burn of third degree of single right finger (nail) except thumb, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of left elbow, subsequent encounter"
Burn injury,classifies,"Corrosion of third degree of multiple sites of left shoulder and upper limb, except wrist and hand, initial encounter"
Burn injury,classifies,"Corrosion of second degree of left shoulder, subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of unspecified forearm, initial encounter"
Burn injury,classifies,"Corrosion of first degree of multiple sites of unspecified shoulder and upper limb, except wrist and hand, initial encounter"
Burn injury,classifies,"Corrosion of first degree of right forearm, sequela"
Burn injury,classifies,"Corrosion of first degree of unspecified forearm, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of left axilla, initial encounter"
Burn injury,classifies,"Corrosion of first degree of right axilla, subsequent encounter"
Burn injury,classifies,"Burn of first degree of back of left hand, initial encounter"
Burn injury,classifies,"Burn of third degree of right hand, unspecified site, initial encounter"
Burn injury,classifies,"Burn of second degree of unspecified palm, sequela"
Burn injury,classifies,"Burn of third degree of right thumb (nail), subsequent encounter"
Burn injury,classifies,"Corrosion of third degree of right elbow, initial encounter"
Burn injury,classifies,"Burn of third degree of single left finger (nail) except thumb, sequela"
Burn injury,classifies,"Burn of unspecified degree of back of right hand, initial encounter"
Burn injury,classifies,"Burn of third degree of right palm, sequela"
Burn injury,classifies,"Burn of second degree of unspecified wrist, sequela"
Burn injury,classifies,"Burn of second degree of unspecified single finger (nail) except thumb, sequela"
Burn injury,classifies,"Burn of third degree of left hand, unspecified site, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of multiple sites of left shoulder and upper limb, except wrist and hand, sequela"
Burn injury,classifies,"Corrosion of third degree of unspecified axilla, sequela"
Burn injury,classifies,"Burn of second degree of multiple sites of unspecified wrist and hand, initial encounter"
Burn injury,classifies,"Burn of first degree of multiple sites of right wrist and hand, sequela"
Burn injury,classifies,"Corrosion of second degree of left elbow, sequela"
Burn injury,classifies,"Corrosion of second degree of unspecified forearm, sequela"
Burn injury,classifies,"Corrosion of first degree of right shoulder, sequela"
Burn injury,classifies,"Burn of second degree of multiple right fingers (nail), including thumb, sequela"
Burn injury,classifies,"Burn of unspecified degree of unspecified palm, sequela"
Burn injury,classifies,"Burn of second degree of unspecified thumb (nail), initial encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified scapular region, sequela"
Burn injury,classifies,"Corrosion of third degree of left upper arm, subsequent encounter"
Burn injury,classifies,"Corrosion of unspecified degree of multiple sites of left shoulder and upper limb, except wrist and hand, subsequent encounter"
Burn injury,classifies,"Burn of unspecified degree of single left finger (nail) except thumb, subsequent encounter"
Burn injury,classifies,"Burn of second degree of left wrist, sequela"
Burn injury,classifies,"Burn of second degree of left hand, unspecified site, sequela"
Burn injury,classifies,"Burn of second degree of right hand, unspecified site, initial encounter"
Burn injury,classifies,"Corrosion of second degree of left axilla, subsequent encounter"
Burn injury,classifies,"Burn of first degree of unspecified thumb (nail), sequela"
Burn injury,classifies,"Burn of first degree of multiple sites of right wrist and hand, initial encounter"
Burn injury,classifies,"Corrosion of third degree of left elbow, subsequent encounter"
Burn injury,classifies,"Burn of second degree of unspecified multiple fingers (nail), including thumb, subsequent encounter"
Burn injury,classifies,"Burn of first degree of unspecified multiple fingers (nail), not including thumb, initial encounter"
Burn injury,classifies,"Corrosion of third degree of multiple sites of unspecified shoulder and upper limb, except wrist and hand, sequela"
Burn injury,classifies,"Burn of second degree of unspecified hand, unspecified site, sequela"
Burn injury,classifies,"Burn of first degree of unspecified multiple fingers (nail), not including thumb, subsequent encounter"
Burn injury,classifies,"Burn of third degree of single right finger (nail) except thumb, initial encounter"
Burn injury,classifies,"Corrosion of second degree of multiple sites of right shoulder and upper limb, except wrist and hand, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of unspecified elbow, sequela"
Burn injury,classifies,"Burn of third degree of left hand, unspecified site, initial encounter"
Burn injury,classifies,"Burn of unspecified degree of multiple sites of left wrist and hand, subsequent encounter"
Burn injury,classifies,"Burn of second degree of multiple sites of left wrist and hand, initial encounter"
Burn injury,classifies,"Burn of first degree of back of left hand, sequela"
Burn injury,classifies,"Burn of unspecified degree of right palm, sequela"
Burn injury,classifies,"Burn of unspecified degree of back of right hand, sequela"
Burn injury,classifies,"Corrosion of third degree of unspecified shoulder, subsequent encounter"
Burn injury,classifies,"Corrosion of third degree of unspecified upper arm, subsequent encounter"
Burn injury,classifies,"Burn of first degree of multiple left fingers (nail), including thumb, sequela"
Burn injury,classifies,"Burn of first degree of right palm, initial encounter"
Burn injury,classifies,"Corrosion of second degree of right upper arm, subsequent encounter"
Burn injury,classifies,"Burn of unspecified degree of left hand, unspecified site, subsequent encounter"
Burn injury,classifies,"Corrosion of first degree of unspecified shoulder, initial encounter"
Burn injury,classifies,"Corrosion of third degree of unspecified scapular region, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of right scapular region, sequela"
Burn injury,classifies,"Corrosion of second degree of right scapular region, subsequent encounter"
Burn injury,classifies,"Burn of first degree of multiple sites of left wrist and hand, subsequent encounter"
Burn injury,classifies,"Corrosion of second degree of left forearm, initial encounter"
